ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
11942,110000,1,3,2,39,1,1,0,1,0,-1,30206,27371,25004,22494,19443,20610,17841,12491,11724,8191,7933,10773,0
11943,80000,1,1,2,45,2,3,1,0,2,1,74481,88728,88503,96267,96548,103321,4166,4957,19350,1925,3544,2066,1
11944,40000,1,1,1,32,0,0,-1,-1,0,-1,18513,16018,15342,13891,14198,14491,11262,9533,9958,7344,10013,7110,0
11945,260000,2,2,2,23,1,0,-1,0,-1,0,95799,88505,80032,89641,73631,70273,32787,45073,50998,38498,39493,34249,0
11946,60000,2,1,2,45,0,-1,0,0,2,-1,11368,10882,10383,8915,8185,5412,7682,4751,4920,5962,3492,3156,0
11947,80000,2,2,2,45,3,2,0,1,1,0,66316,61399,79077,90682,101742,123190,1726,14645,1582,13602,9014,43874,0
11948,120000,2,3,2,32,0,0,0,0,0,0,20643,19317,19106,20792,15632,14286,7279,9839,9660,12910,6104,6862,0
11949,60000,2,2,1,39,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11950,80000,2,1,2,30,0,0,0,1,2,0,42949,40746,48971,58593,54214,56577,25826,26098,16346,20383,17156,18581,0
11951,140000,1,1,1,22,0,-1,-1,-1,0,1,12866,14846,14310,13030,9918,7279,8520,10823,13674,9058,7157,4935,0
11952,290000,2,2,1,38,2,0,0,-1,0,-1,226576,223456,176292,180894,140130,144488,114377,101259,77606,72345,62370,96559,0
11953,50000,2,1,1,41,0,0,0,0,0,1,29572,30094,32384,36412,34487,33073,10500,18114,15659,14553,11006,8514,0
11954,170000,1,1,2,32,0,-1,0,0,-1,0,32066,33981,37514,35969,37392,33642,15929,22404,21109,8148,25513,17258,1
11955,180000,1,1,2,47,2,1,0,0,0,2,104814,98489,120494,120412,143800,121099,29844,38706,47408,43208,78491,27689,0
11956,70000,2,1,2,28,-1,-1,-1,-1,-1,-1,604,732,579,578,593,650,530,717,579,407,593,585,0
11957,130000,2,1,2,46,0,0,-1,0,0,2,61038,56965,54314,60491,60419,53603,28463,26115,30682,28762,24919,32927,0
11958,220000,1,2,1,25,-1,-1,-1,-1,-1,-1,48712,53430,49930,50446,58840,57482,33975,41999,30955,36242,40518,39353,0
11959,130000,1,3,1,39,6,5,3,3,1,1,161603,177636,191713,171178,173247,166899,3232,3553,3834,3424,3465,3338,1
11960,60000,2,2,2,36,0,2,-1,0,1,0,19672,17812,16296,17100,17609,16959,9309,9897,11793,6707,6750,6744,0
11961,130000,2,1,1,44,0,0,-1,-1,-1,-1,44465,51067,58653,62160,63221,64406,28358,35394,42023,48230,45088,39374,0
11962,410000,2,2,2,39,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11963,50000,2,1,1,39,1,2,1,2,2,2,36618,36196,34776,38006,28158,27902,4422,724,7002,760,2691,1655,1
11964,210000,2,1,2,35,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11965,260000,1,2,2,40,-1,-1,-1,-1,-1,0,22824,20594,21684,16787,11992,11824,16081,13069,21684,11666,9763,8843,0
11966,290000,1,1,2,24,-1,0,-1,1,0,0,132426,138562,114608,126704,133700,115892,69745,43215,35749,62014,58472,44048,1
11967,50000,1,2,2,21,1,2,0,2,0,3,30438,25994,26161,21329,19349,16775,9759,11186,9620,7328,7053,5672,0
11968,80000,2,1,2,53,2,1,1,-1,0,1,43608,46550,46912,44205,43154,49282,21601,17002,20607,22666,12574,18783,0
11969,170000,2,1,2,21,-1,0,-1,0,0,0,31559,39340,48634,54472,54142,58010,18675,19202,21302,13369,34979,29571,0
11970,140000,2,2,2,51,0,0,0,0,0,-1,41316,45195,44893,35102,32934,32951,21108,21501,33582,16281,15913,21351,0
11971,30000,2,2,2,29,0,0,0,0,0,0,3671,3899,3670,4952,4652,4000,2230,2377,1411,2812,3460,2110,0
11972,270000,2,3,2,49,0,0,0,-1,0,-1,138292,130779,128753,171650,153672,145949,62035,71664,71873,49732,92920,28444,1
11973,70000,1,1,1,48,0,1,-1,0,0,1,27607,32478,36341,37038,36460,35818,6933,16797,13920,15536,13079,23177,1
11974,50000,1,4,2,34,2,1,3,2,2,0,27231,28452,29707,25454,20877,18675,5349,11794,8899,5277,4950,4168,0
11975,220000,2,2,1,34,0,0,1,-1,-1,0,77555,70132,58920,52444,57096,51213,43073,32983,35586,36094,25666,26182,0
11976,100000,2,3,1,29,-1,-1,-1,-1,-1,-1,39639,40723,43251,37553,36578,39860,34364,32519,32124,24153,26314,29750,0
11977,310000,2,1,1,35,0,0,0,-1,0,-1,85669,102099,106937,113379,139347,140547,54904,62932,81166,63196,46409,59792,0
11978,90000,1,3,2,38,1,0,0,0,0,0,66207,69060,68522,69357,52322,61810,23914,34136,21312,21838,15524,26383,0
11979,140000,2,3,2,54,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11980,120000,2,1,1,21,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11981,50000,1,1,1,34,2,0,-1,0,1,-1,26201,29106,30927,34344,39778,44695,5401,3698,3807,5629,12793,21068,0
11982,120000,2,2,2,42,2,1,1,1,0,0,99397,93112,101523,90085,72653,81211,11291,1862,24289,27599,4389,1624,1
11983,220000,2,1,1,23,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11984,160000,2,1,1,46,0,0,0,-1,-1,0,90216,84284,101913,95793,85668,88935,55033,58933,44985,50512,36720,57346,1
11985,160000,2,4,1,47,0,-1,0,-1,0,0,69429,59666,59040,58736,56834,57181,39661,37932,25485,43350,24014,35314,0
11986,220000,2,2,2,43,0,-1,0,1,0,-1,124038,107543,97328,92012,92234,63701,72852,60760,51996,62285,55851,35381,0
11987,80000,2,2,1,31,-1,-1,0,-1,0,1,32695,32049,33825,42413,40294,38452,13882,16641,18616,27779,17715,18566,0
11988,250000,2,3,1,43,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11989,190000,2,2,1,34,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990,110000,2,2,1,32,1,-1,0,-1,-1,0,37981,33187,37528,40758,46625,46658,20847,23969,12417,34047,35644,30304,0
11991,80000,2,2,1,42,0,3,0,1,1,-1,33505,38900,33758,34353,27906,27370,21323,23763,17124,27316,7394,14831,0
11992,110000,2,2,1,31,-1,-1,-1,0,-1,0,4957,6139,5247,6003,5470,5209,4730,5135,5247,4745,5388,4945,0
11993,50000,2,1,1,44,1,2,1,0,0,0,13961,13478,13727,12967,12319,12597,3046,5336,3416,2693,1359,5598,0
11994,170000,2,2,2,43,-1,0,-1,-1,-1,0,31340,35306,28587,25815,22359,25597,17687,27763,21050,18818,15474,18910,0
11995,140000,1,2,2,45,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11996,100000,2,1,2,28,-1,0,0,-1,0,-1,31785,31347,30341,27935,29413,28374,12987,14257,9983,13508,9604,11477,0
11997,130000,1,1,2,40,0,0,-1,0,-1,0,67029,81016,91258,87275,84156,68565,48880,65423,56326,38959,51893,12942,0
11998,230000,1,3,2,33,-1,1,1,2,0,0,108625,109411,101627,108316,117697,108087,4459,40817,17335,24706,20462,26618,0
11999,140000,2,1,2,54,-1,-1,-1,-1,0,0,16814,14240,14967,18937,14201,12950,11092,9970,10491,18173,10239,11386,0
12000,240000,2,2,1,23,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12001,190000,1,2,1,36,-1,-1,-1,0,0,-1,83812,98529,104575,93336,100616,92037,60242,80685,71321,79181,58257,56764,0
12002,80000,1,1,1,34,-1,0,0,0,0,-1,33839,32931,45461,48357,39582,41037,13497,20163,26796,19428,22019,18253,0
12003,240000,2,2,1,35,-1,-1,-1,-1,-1,-1,27391,28411,29878,33684,33586,33925,26190,18608,17402,33684,31481,33925,0
12004,160000,2,2,1,24,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12005,140000,1,1,2,28,1,0,0,0,0,0,86706,99843,118687,139983,130897,138919,34302,26725,32254,35662,87879,58564,0
12006,110000,1,2,2,23,-1,-1,-1,0,0,-1,5958,5962,5245,5274,6170,4801,4871,4133,3561,4149,4403,4366,1
12007,60000,2,2,2,22,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12008,30000,1,2,1,32,1,0,0,2,0,1,15771,15111,16538,16546,15401,14043,1353,3083,5387,5296,5231,5917,1
12009,60000,1,1,1,56,-1,-1,-1,-1,0,-1,10334,8953,8156,9508,9442,9256,8324,7146,7330,6801,6187,6097,0
12010,110000,2,3,1,43,0,1,0,1,1,0,51654,57375,50262,44871,54797,60932,19477,15243,9964,4035,17877,27025,0
12011,80000,2,3,1,29,0,0,1,0,1,0,14335,16873,18078,15563,15538,12545,6561,11698,14011,7052,9606,7902,1
12012,60000,2,3,2,34,1,0,0,0,0,0,15748,11510,9173,9888,9742,9657,6680,6232,4808,4402,5723,5294,0
12013,120000,2,2,2,25,0,0,-1,-1,0,-1,45324,38765,29724,29922,34743,36309,24327,30865,21207,17885,19810,20803,0
12014,110000,2,2,1,21,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12015,230000,2,2,2,35,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12016,210000,2,3,1,33,0,0,0,0,0,-1,22426,25305,26075,26268,35067,37465,10967,11743,10653,12894,21796,26842,0
12017,190000,2,2,2,33,0,0,0,-1,0,0,113145,89773,81623,86821,74280,72165,46081,36410,45003,37868,46018,35793,0
12018,190000,1,1,2,31,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12019,60000,2,1,1,31,1,0,1,1,0,0,27782,20807,18657,21422,18595,21691,15611,9757,11192,10661,13507,10114,0
12020,140000,1,2,1,40,-1,-1,-1,-1,0,-1,43271,39924,33079,36892,36641,29127,30122,39924,25479,32724,30306,20144,0
12021,110000,2,2,2,25,0,1,-1,-1,-1,-1,25504,27589,30165,31596,26117,27603,6213,10726,14716,8735,14375,7114,0
12022,140000,2,3,2,36,0,0,-1,0,0,0,9072,8058,7858,5988,5864,6541,4372,2099,5191,4601,3296,3012,1
12023,90000,2,1,1,21,2,2,1,1,0,1,36726,32134,37453,25177,25338,24745,9917,9795,7279,2128,4789,11481,1
12024,110000,2,2,2,52,2,2,1,2,1,0,67170,48441,45970,53477,55264,51617,7973,14846,15147,16838,13297,1032,0
12025,100000,2,2,1,42,1,-1,0,-1,0,-1,49916,56169,49615,54867,57030,49264,12921,27801,9044,23606,26324,17104,0
12026,180000,2,2,2,29,0,1,0,0,0,0,104576,94224,99060,96207,89031,93038,32026,25106,22394,39449,18503,26314,1
12027,60000,1,2,1,32,-1,-1,-1,-1,0,-1,10332,10448,10063,10241,10596,12762,8804,7285,5658,7678,7270,9239,0
12028,70000,2,2,2,42,5,4,5,3,3,3,81784,86153,89660,108087,115581,107620,1636,1723,1793,2162,2312,2152,1
12029,140000,1,2,1,43,-1,-1,-1,-1,0,-1,19033,18747,16485,14128,15085,13529,16513,18043,14406,13517,11285,12739,0
12030,80000,2,2,2,30,-1,0,0,0,-1,0,21493,25950,25556,18849,20652,20900,14842,18857,14790,14018,17365,17466,0
12031,60000,2,1,1,30,3,1,2,0,1,0,31256,34134,34624,40583,43790,43994,14023,9889,5389,11147,3886,17967,0
12032,60000,2,2,1,30,1,2,0,0,0,-1,36568,35117,30565,28125,32458,28865,6998,12238,10998,8746,12501,6380,0
12033,150000,2,1,2,42,-1,-1,0,0,-1,-1,65442,69025,68158,68134,85657,80899,23127,30185,41777,17568,23597,38883,0
12034,60000,2,2,2,33,0,-1,-1,-1,0,0,27730,21785,23229,21936,19366,19734,14353,7739,10922,8375,10437,8280,0
12035,80000,2,1,1,40,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12036,40000,2,1,1,39,3,1,3,2,3,1,36934,38778,40799,39982,34671,32184,9630,776,7514,13455,3102,1055,0
12037,110000,2,2,3,31,0,1,0,-1,-1,-1,52110,61635,53810,54922,53649,51354,24720,32877,30716,45919,34348,31552,0
12038,40000,2,2,1,23,3,1,1,3,-1,2,25283,27001,29951,23801,19390,22639,2370,2896,7912,4039,2914,4268,0
12039,110000,1,3,2,45,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12040,130000,2,2,2,36,1,0,-1,0,0,0,54473,49391,49139,59939,65633,73583,12561,17206,18476,22372,28040,33359,0
12041,180000,1,2,1,37,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12042,290000,2,3,2,35,0,0,0,1,-1,0,136160,154262,151192,167806,180038,177603,19247,40137,53399,82151,56845,84224,0
12043,90000,1,1,2,24,0,0,2,0,0,-1,32968,36438,32336,31493,27323,29716,20919,19989,7673,15497,11411,15587,0
12044,150000,2,1,2,31,0,0,1,0,0,0,66542,67854,78405,78017,69784,74506,22897,30503,21479,23167,45304,36025,1
12045,150000,1,1,1,37,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12046,90000,1,2,2,30,0,-1,-1,0,0,1,16772,18146,16559,14764,13230,11051,7561,5582,10789,9291,8080,5128,0
12047,80000,2,2,2,38,0,-1,0,-1,0,-1,14838,14004,15760,16603,15804,17983,6565,6846,8045,9630,10521,14617,0
12048,120000,2,2,1,34,-1,0,2,0,3,0,79385,86671,67731,70643,82845,67232,46350,32139,26040,30077,33081,37341,0
12049,130000,2,2,1,23,1,2,-1,0,1,-1,92680,73967,75159,74046,81049,87256,17779,32698,12649,13585,17426,8316,1
12050,90000,2,1,2,21,0,0,-1,0,0,0,14132,14907,17169,16556,14067,14657,6744,6846,6722,6305,6852,6977,0
12051,120000,1,2,2,39,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12052,230000,1,1,2,28,0,0,-1,-1,0,0,124723,96288,98945,95556,91899,99629,63145,42396,63734,72763,45066,44972,0
12053,170000,2,2,2,32,5,4,4,1,2,0,212922,198962,201884,203550,217052,198315,4258,3979,4038,4071,4341,3966,1
12054,70000,2,2,1,27,1,3,1,1,1,0,65184,72662,52028,52541,59176,65059,7421,4740,1041,11736,1184,20571,1
12055,190000,1,2,2,44,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12056,170000,1,2,2,23,0,-1,-1,0,1,0,43499,33174,28225,24281,25686,26072,26995,23222,6178,9818,5671,11044,0
12057,90000,2,1,1,43,0,-1,1,0,0,0,74049,72513,75830,63454,56653,57494,30853,20994,25563,10919,15232,14064,0
12058,80000,2,2,2,22,0,-1,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12059,130000,2,3,1,40,-1,0,0,0,0,-1,62206,69971,75467,84969,72712,82917,49759,47743,46478,70490,39413,63118,0
12060,170000,1,1,2,34,-1,0,0,0,0,0,36076,30593,30065,25886,28133,20928,23036,20131,13952,17802,18299,12849,0
12061,120000,1,3,2,36,0,2,0,-1,0,1,83686,81906,87042,68709,73494,75674,39050,26789,33196,32703,16355,44864,1
12062,130000,2,2,1,38,-1,-1,-1,-1,-1,-1,14239,14984,15074,18091,18814,17415,13141,11087,14117,15008,16230,17415,0
12063,40000,1,3,1,33,-1,3,0,1,0,0,28217,29536,31978,33849,26893,26937,12686,8470,2927,9896,8076,4401,1
12064,130000,2,1,2,41,0,0,-1,1,0,-1,31393,33529,34593,33290,33756,26471,17057,25335,15016,15163,17295,17149,0
12065,100000,1,2,2,31,-1,-1,0,-1,-1,-1,32145,32195,32396,34564,31071,22283,31878,25709,32396,32414,26318,22283,0
12066,110000,2,2,2,24,2,0,0,1,0,-1,109349,97129,101681,104045,119963,136264,50260,13461,42536,20616,12419,51579,0
12067,90000,2,1,2,31,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12068,90000,2,2,1,31,-1,-1,0,0,0,-1,44459,50965,53242,35726,29939,29621,39657,37545,44058,20563,17955,16990,0
12069,330000,1,3,1,37,-1,-1,0,0,-1,0,84307,80102,71833,66745,64043,58371,75823,76505,64383,47583,46995,46117,1
12070,90000,1,2,2,25,2,2,3,5,2,0,82495,78926,96408,89224,89595,83024,1650,1579,8424,5621,1792,1660,1
12071,30000,2,1,1,43,-1,0,0,0,-1,-1,6534,7274,6668,5907,6666,6843,5015,4348,6391,5512,4952,6078,0
12072,300000,2,1,1,47,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12073,60000,2,1,1,32,-1,-1,-1,-1,-1,-1,10572,11396,9615,9883,7921,8190,5616,8208,6742,6160,6427,6181,0
12074,60000,2,1,2,40,1,0,1,0,1,0,29605,27544,25448,30804,28581,34871,7912,15687,9813,8507,10514,13067,0
12075,90000,1,2,1,54,1,0,0,0,1,0,46108,35158,41987,50703,44147,45558,9874,4832,13236,10228,10797,14341,1
12076,130000,2,2,1,36,3,3,3,0,1,3,139958,134603,127366,170693,168604,136876,2799,2692,2547,23127,3372,2738,1
12077,100000,2,3,1,24,2,3,0,1,1,2,76771,79809,81767,68006,73871,77129,10505,7365,29823,17374,1477,24462,0
12078,40000,2,2,1,32,0,-1,0,1,0,0,17758,18445,19057,19998,22479,24204,13051,6840,5894,10067,10946,9403,0
12079,160000,2,2,2,29,-1,-1,-1,0,-1,0,7220,7032,6488,6826,6961,5873,4069,6113,5269,4344,6791,4144,0
12080,60000,2,1,2,37,2,3,0,0,1,1,42029,42390,42699,42270,44537,39828,4088,7064,4725,6414,7745,10935,1
12081,100000,1,2,2,46,-1,-1,1,-1,0,-1,30630,32729,29543,27855,29533,27984,20952,20392,18921,21843,22255,14024,0
12082,90000,2,2,1,21,-1,-1,-1,-1,-1,-1,13788,15994,12773,12969,12022,9633,8164,10008,7896,7473,7909,6715,0
12083,70000,1,1,2,47,-1,0,0,0,-1,-1,3220,3149,2888,2030,1945,2046,1931,2280,2170,1343,1235,1202,0
12084,80000,2,3,1,37,-1,-1,-1,-1,-1,-1,25462,25542,20156,18137,15259,17493,23746,25542,18571,14852,13355,13995,0
12085,180000,1,2,1,41,0,-1,-1,0,-1,0,91480,81580,82456,93110,76665,75050,60993,43981,53493,47256,50592,42347,0
12086,70000,1,3,2,39,-1,-1,1,0,-1,0,25122,24009,26672,26582,23962,26360,19555,18850,16776,17305,20673,13252,1
12087,50000,2,2,1,29,1,2,0,0,0,0,14267,15581,16100,18363,16429,15234,3128,7918,3416,6834,1670,5631,0
12088,80000,2,2,1,39,-1,0,0,0,0,-1,18216,18036,18243,18877,22104,21325,10254,6357,11604,10102,15652,14851,0
12089,120000,2,2,1,44,-1,-1,0,-1,-1,-1,722,732,949,1130,1051,930,651,655,890,1130,819,879,0
12090,180000,2,1,1,46,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12091,130000,2,1,2,45,0,0,0,0,-1,1,48565,60996,62354,58303,65258,62753,20660,49157,33423,39112,34637,26675,0
12092,100000,2,1,3,31,0,1,1,1,-1,0,32813,34778,34550,39977,37869,37846,21740,16685,20270,13221,20780,20671,0
12093,70000,2,2,2,47,-1,0,0,-1,-1,0,22438,22480,23034,22256,22326,17604,17472,15921,13941,18422,18581,14378,0
12094,70000,1,1,2,45,-1,-1,0,-1,-1,0,13150,15665,10891,11523,9077,9408,7465,9690,5997,7689,5458,7502,0
12095,170000,1,2,2,43,1,-1,1,1,0,-1,92401,94604,88638,84152,80331,70564,49789,31059,40826,37675,38170,32454,1
12096,120000,1,2,1,24,0,3,3,0,2,0,115372,99591,109319,112511,120228,133284,27397,20000,33283,19914,2405,37228,1
12097,160000,2,2,2,30,-1,-1,-1,-1,-1,-1,44516,32638,31340,34975,36933,37270,24921,18038,19265,26228,28852,24342,0
12098,120000,1,2,2,36,-1,0,0,0,0,0,39001,37395,43595,35757,33984,36062,20978,19856,21003,21622,17580,8719,1
12099,110000,1,3,1,43,2,2,0,0,0,0,56493,58007,67368,65117,57237,56781,14054,1470,4975,5018,23864,9122,0
12100,130000,1,2,2,22,-1,-1,0,-1,-1,0,8920,7588,7810,7946,8254,9683,6857,5831,5515,5376,6177,7613,0
12101,70000,1,3,1,25,0,1,3,0,-1,0,12144,13898,14689,15402,18215,18080,9605,6652,4878,9661,12486,13898,0
12102,290000,2,2,1,36,-1,-1,-1,0,0,1,94377,80175,96480,117192,107394,93861,52267,37266,46742,57556,77427,63625,0
12103,60000,1,2,1,25,-1,-1,-1,-1,-1,-1,2327,2142,2076,2091,1990,2144,1989,2142,1579,2091,1990,1905,0
12104,50000,2,1,2,32,0,0,-1,2,1,2,17173,11269,11524,10901,11932,9758,9741,3867,5797,7541,5023,5373,0
12105,140000,2,1,1,34,0,0,-1,-1,0,-1,30835,30929,33160,27393,27123,23493,13089,19480,14644,10221,13871,14466,0
12106,120000,2,1,2,21,0,0,-1,2,0,0,62685,67715,78750,78293,85996,88475,8706,34036,37782,28491,38336,56509,0
12107,390000,1,1,2,37,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12108,130000,2,3,2,33,-1,0,0,-1,0,0,45716,48755,49042,49895,53182,38077,12997,36158,26114,31095,37145,21578,0
12109,90000,2,1,2,21,3,1,3,2,1,-1,56628,54799,59398,63764,64806,56271,10113,19259,14774,1275,1296,11050,1
12110,130000,1,3,1,30,2,2,4,2,3,0,131476,156150,165628,162737,129850,113118,2630,3123,3313,3255,2597,2262,1
12111,340000,1,2,2,42,2,0,2,1,2,-1,250538,240291,260325,223337,255037,305865,5011,27192,71776,78060,5101,75146,0
12112,180000,1,2,2,32,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12113,50000,2,1,2,35,2,-1,0,0,2,0,25764,25728,31979,36415,37164,36900,9405,20224,14546,14382,13028,19433,1
12114,380000,2,2,2,37,-1,0,-1,0,0,0,99224,104599,106820,93467,89760,85807,83489,59050,67445,62231,38507,61683,1
12115,110000,2,1,1,21,0,0,0,-1,0,0,40948,42239,47066,45533,47408,39866,13451,20651,17674,23455,38194,25050,0
12116,140000,2,2,3,48,-1,-1,-1,-1,-1,-1,21622,22764,25214,26353,22842,21034,11965,20783,16263,24484,21534,16608,0
12117,40000,1,1,2,39,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12118,80000,2,3,1,39,-1,0,0,0,2,-1,24281,24058,19776,15427,14785,12703,11059,18990,14773,9345,8943,8847,0
12119,60000,2,2,2,41,2,2,0,-1,2,0,37045,40186,39688,35346,33332,29559,11300,20157,11777,16121,8795,12907,0
12120,80000,1,2,1,34,-1,1,-1,0,0,0,51712,57794,54688,63513,61061,40469,25762,24078,28101,29657,33540,21195,0
12121,160000,1,1,2,35,2,0,-1,0,-1,-1,83509,82829,74545,71288,63510,68734,46592,49905,40821,42301,20902,33912,0
12122,40000,2,2,2,55,0,-1,-1,-1,-1,-1,29962,31881,36480,39144,40408,41811,6101,6868,17650,20145,16585,18254,1
12123,30000,2,1,1,22,0,0,0,0,0,1,12896,14805,12657,15061,16463,19439,4217,5962,5583,8819,7484,8764,0
12124,230000,1,2,2,40,2,0,-1,0,0,1,139291,146418,149110,155117,156881,172855,75758,55810,63915,66901,73361,82616,1
12125,150000,2,1,1,25,0,0,0,1,0,0,49680,54360,50946,55569,53851,64246,17794,34636,36186,34253,21009,44548,0
12126,100000,2,3,1,47,0,0,0,-1,-1,-1,63330,52337,53071,52666,53741,51003,36134,32528,25908,36142,32531,24750,0
12127,110000,1,1,2,36,1,5,1,2,1,1,95658,97002,98647,104855,97857,74482,1913,1940,18061,2097,20145,6152,1
12128,90000,2,2,1,22,0,-1,0,1,0,-1,19359,19144,16092,16420,15827,17872,7477,9290,3712,5349,6451,11472,1
12129,60000,2,1,2,40,-1,0,0,-1,0,0,24258,29825,26795,29932,33773,41036,10841,15419,12419,12803,13147,17977,0
12130,50000,1,2,1,44,0,0,0,0,0,-1,23060,24975,27474,25360,23040,20720,15259,10790,7276,14877,12183,13224,0
12131,120000,2,1,2,38,-1,0,-1,1,-1,1,22407,27203,25260,29710,33132,34297,12252,15887,18342,20802,19722,21860,0
12132,120000,2,6,1,43,-1,-1,-1,-1,0,-1,39289,36078,41140,37314,40659,36302,22522,25815,26132,23852,25392,23017,0
12133,70000,2,1,1,48,1,1,0,0,1,-1,15931,11427,10590,10260,10345,10659,7975,7367,4648,4675,5950,5842,1
12134,180000,1,2,2,42,0,-1,0,-1,-1,-1,68109,64314,66007,73302,62657,61155,63547,40530,41875,49125,44460,43366,0
12135,170000,2,3,1,31,1,0,0,-1,0,1,64373,52865,54915,56844,57669,46211,51895,33987,41184,36948,37037,26132,0
12136,50000,2,2,2,47,-1,0,0,-1,-1,-1,15872,13862,14406,12892,12086,13091,8933,9209,12894,10720,10450,8245,0
12137,200000,2,1,2,39,0,-1,0,-1,0,0,87213,100354,105528,115936,117977,125619,39318,58809,63017,95253,64129,79848,0
12138,90000,2,3,2,31,0,0,0,1,0,1,49082,40588,45651,44545,40348,36495,19677,13179,24716,12935,8340,16105,0
12139,80000,2,1,2,39,-1,-1,0,-1,-1,0,22918,27603,31134,27662,28498,33703,14440,16440,21195,21312,17226,23307,0
12140,190000,2,2,2,39,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12141,80000,1,2,2,36,-1,0,1,-1,0,-1,50113,43917,45806,44678,51938,49113,23625,23744,10581,23204,22566,26235,0
12142,40000,2,2,2,23,0,-1,-1,0,0,0,12648,11952,12344,11691,12490,10995,5632,7218,6359,6961,6392,5457,0
12143,90000,2,3,2,46,-1,-1,-1,-1,-1,0,12453,13206,14316,15953,14483,14337,7639,11434,9603,12508,12843,14337,0
12144,60000,1,2,1,42,0,2,0,3,0,0,30010,28100,30776,30959,32741,25763,7989,13336,10112,10923,13263,9211,0
12145,110000,1,3,2,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12146,110000,1,1,1,40,1,3,-1,0,2,1,75334,69581,60599,54025,61691,57947,20074,12205,18355,12480,20949,26302,0
12147,70000,1,3,2,38,0,1,0,-1,0,0,10347,10568,10399,10802,12601,11528,8755,6244,5813,5753,5496,8781,0
12148,290000,1,2,2,21,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,110000,1,2,2,34,1,-1,-1,0,0,-1,44145,37297,38764,29083,30764,30241,10016,20865,13165,10658,16268,18068,0
12150,150000,2,1,1,38,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12151,90000,2,1,1,50,-1,-1,0,0,-1,0,18945,20449,20876,18704,21500,25265,12469,11101,15649,8351,19049,18060,0
12152,250000,1,1,1,36,-1,0,-1,0,-1,0,71855,63802,66291,68901,83291,72878,53740,47845,50423,43955,56563,69664,0
12153,180000,2,2,2,50,0,2,-1,-1,-1,1,167496,177304,157972,187135,201246,201967,98836,146914,113253,128286,176036,110020,0
12154,60000,1,2,1,33,-1,0,0,0,-1,0,20929,19818,13522,14008,14867,15906,11172,12176,8382,10109,8577,10579,1
12155,120000,2,2,2,33,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
